epi_week,state,from_date,to_date,difference
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-03,1897-07-09,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,NY,1897-07-04,1897-07-10,7
189727,OH,1897-07-03,1897-07-09,7
189727,OH,1897-07-03,1897-07-09,7
189727,OH,1897-07-03,1897-07-09,7
189727,OH,1897-07-03,1897-07-09,7
189727,OH,1897-07-03,1897-07-09,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,OH,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-04,1897-07-10,7
189727,PA,1897-07-05,1897-07-11,7
189727,RI,1897-07-04,1897-07-10,7
189727,RI,1897-07-04,1897-07-10,7
189727,SC,1897-07-04,1897-07-10,7
189727,SC,1897-07-04,1897-07-10,7
189727,SD,1897-07-04,1897-07-10,7
189727,TN,1897-07-04,1897-07-10,7
189727,TN,1897-07-04,1897-07-10,7
189727,TN,1897-07-04,1897-07-10,7
189727,TX,1897-07-03,1897-07-09,7
189727,TX,1897-07-03,1897-07-09,7
189727,UT,1897-07-04,1897-07-10,7
189727,VA,1897-07-05,1897-07-11,7
189727,WA,1897-07-04,1897-07-10,7
189727,WI,1897-07-04,1897-07-10,7
189727,WI,1897-07-04,1897-07-10,7
189727,WI,1897-07-04,1897-07-10,7
189728,AL,1897-07-11,1897-07-17,7
189728,AL,1897-07-11,1897-07-17,7
189728,CA,1897-07-11,1897-07-17,7
189728,CO,1897-07-11,1897-07-17,7
189728,DC,1897-07-11,1897-07-17,7
189728,DC,1897-07-11,1897-07-17,7
189728,DC,1897-07-11,1897-07-17,7
189728,DE,1897-07-11,1897-07-17,7
189728,FL,1897-07-11,1897-07-17,7
189728,IL,1897-07-11,1897-07-17,7
189728,IL,1897-07-11,1897-07-17,7
189728,IL,1897-07-11,1897-07-17,7
189728,IL,1897-07-11,1897-07-17,7
189728,IL,1897-07-11,1897-07-17,7
189728,IN,1897-07-11,1897-07-17,7
189728,IN,1897-07-11,1897-07-17,7
189728,LA,1897-07-11,1897-07-17,7
189728,LA,1897-07-11,1897-07-17,7
189728,LA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-10,1897-07-16,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-11,1897-07-17,7
189728,MA,1897-07-10,1897-07-16,7
189728,MA,1897-07-10,1897-07-16,7
189728,MA,1897-07-10,1897-07-16,7
189728,MA,1897-07-11,1897-07-17,7
189728,MD,1897-07-11,1897-07-17,7
189728,MD,1897-07-11,1897-07-17,7
189728,MD,1897-07-11,1897-07-17,7
189728,MD,1897-07-11,1897-07-17,7
189728,MI,1897-07-13,1897-07-19,7
189728,MN,1897-07-11,1897-07-17,7
189728,MN,1897-07-11,1897-07-17,7
189728,MN,1897-07-11,1897-07-17,7
189728,MN,1897-07-11,1897-07-17,7
189728,MO,1897-07-11,1897-07-17,7
189728,MO,1897-07-11,1897-07-17,7
189728,NH,1897-07-11,1897-07-17,7
189728,NJ,1897-07-11,1897-07-17,7
189728,NJ,1897-07-11,1897-07-17,7
189728,NJ,1897-07-12,1897-07-18,7
189728,NJ,1897-07-12,1897-07-18,7
189728,NJ,1897-07-12,1897-07-18,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-09,1897-07-15,7
189728,NY,1897-07-09,1897-07-15,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,NY,1897-07-11,1897-07-17,7
189728,OH,1897-07-10,1897-07-16,7
189728,OH,1897-07-10,1897-07-16,7
189728,OH,1897-07-10,1897-07-16,7
189728,OH,1897-07-10,1897-07-16,7
189728,OH,1897-07-11,1897-07-17,7
189728,OH,1897-07-11,1897-07-17,7
189728,OH,1897-07-11,1897-07-17,7
189728,OH,1897-07-11,1897-07-17,7
189728,OH,1897-07-10,1897-07-16,7
189728,OH,1897-07-10,1897-07-16,7
189728,OH,1897-07-11,1897-07-17,7
189728,OH,1897-07-11,1897-07-17,7
189728,PA,1897-07-11,1897-07-17,7
189728,PA,1897-07-11,1897-07-17,7
189728,PA,1897-07-11,1897-07-17,7
189728,PA,1897-07-11,1897-07-17,7
189728,PA,1897-07-11,1897-07-17,7
189728,PA,1897-07-11,1897-07-17,7
189728,RI,1897-07-11,1897-07-17,7
189728,RI,1897-07-11,1897-07-17,7
189728,SC,1897-07-11,1897-07-17,7
189728,TN,1897-07-11,1897-07-17,7
189728,TN,1897-07-11,1897-07-17,7
189728,TN,1897-07-11,1897-07-17,7
189728,TX,1897-07-10,1897-07-16,7
189728,TX,1897-07-10,1897-07-16,7
189728,VA,1897-07-12,1897-07-18,7
189728,VA,1897-07-12,1897-07-18,7
189728,VA,1897-07-12,1897-07-18,7
189728,WI,1897-07-11,1897-07-17,7
189728,WI,1897-07-11,1897-07-17,7
189728,WI,1897-07-11,1897-07-17,7
189729,AL,1897-07-18,1897-07-24,7
189729,AL,1897-07-18,1897-07-24,7
189729,CA,1897-07-18,1897-07-24,7
189729,CO,1897-07-18,1897-07-24,7
189729,CO,1897-07-18,1897-07-24,7
189729,CO,1897-07-18,1897-07-24,7
189729,DC,1897-07-18,1897-07-24,7
189729,DC,1897-07-18,1897-07-24,7
189729,DC,1897-07-18,1897-07-24,7
189729,DE,1897-07-18,1897-07-24,7
189729,IL,1897-07-18,1897-07-24,7
189729,IL,1897-07-18,1897-07-24,7
189729,IL,1897-07-18,1897-07-24,7
189729,IL,1897-07-18,1897-07-24,7
189729,IN,1897-07-18,1897-07-24,7
189729,LA,1897-07-18,1897-07-24,7
189729,LA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-17,1897-07-23,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-18,1897-07-24,7
189729,MA,1897-07-17,1897-07-23,7
189729,MA,1897-07-17,1897-07-23,7
189729,MD,1897-07-18,1897-07-24,7
189729,MD,1897-07-18,1897-07-24,7
189729,MD,1897-07-18,1897-07-24,7
189729,MD,1897-07-18,1897-07-24,7
189729,ME,1897-07-18,1897-07-24,7
189729,MI,1897-07-18,1897-07-24,7
189729,MI,1897-07-18,1897-07-24,7
189729,MN,1897-07-18,1897-07-24,7
189729,MN,1897-07-18,1897-07-24,7
189729,MO,1897-07-18,1897-07-24,7
189729,MO,1897-07-18,1897-07-24,7
189729,MO,1897-07-18,1897-07-24,7
189729,MO,1897-07-18,1897-07-24,7
189729,NH,1897-07-18,1897-07-24,7
189729,NH,1897-07-18,1897-07-24,7
189729,NJ,1897-07-18,1897-07-24,7
189729,NJ,1897-07-19,1897-07-25,7
189729,NJ,1897-07-19,1897-07-25,7
189729,NJ,1897-07-19,1897-07-25,7
189729,NJ,1897-07-19,1897-07-25,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-17,1897-07-23,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-18,1897-07-24,7
189729,NY,1897-07-17,1897-07-23,7
189729,NY,1897-07-17,1897-07-23,7
189729,NY,1897-07-18,1897-07-24,7
189729,OH,1897-07-17,1897-07-23,7
189729,OH,1897-07-17,1897-07-23,7
189729,OH,1897-07-17,1897-07-23,7
189729,OH,1897-07-18,1897-07-24,7
189729,OH,1897-07-18,1897-07-24,7
189729,OH,1897-07-18,1897-07-24,7
189729,OH,1897-07-18,1897-07-24,7
189729,OH,1897-07-18,1897-07-24,7
189729,OH,1897-07-18,1897-07-24,7
189729,OH,1897-07-17,1897-07-23,7
189729,OH,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,PA,1897-07-18,1897-07-24,7
189729,RI,1897-07-18,1897-07-24,7
189729,RI,1897-07-18,1897-07-24,7
189729,SC,1897-07-18,1897-07-24,7
189729,SC,1897-07-18,1897-07-24,7
189729,SC,1897-07-18,1897-07-24,7
189729,SC,1897-07-18,1897-07-24,7
189729,TN,1897-07-18,1897-07-24,7
189729,TN,1897-07-18,1897-07-24,7
189729,TX,1897-07-17,1897-07-23,7
189729,VA,1897-07-18,1897-07-24,7
189729,WI,1897-07-18,1897-07-24,7
189729,WI,1897-07-18,1897-07-24,7
189729,WI,1897-07-18,1897-07-24,7
189730,AL,1897-07-25,1897-07-31,7
189730,AL,1897-07-25,1897-07-31,7
189730,CO,1897-07-25,1897-07-31,7
189730,CO,1897-07-25,1897-07-31,7
189730,CO,1897-07-25,1897-07-31,7
189730,DC,1897-07-25,1897-07-31,7
189730,DC,1897-07-25,1897-07-31,7
189730,DC,1897-07-25,1897-07-31,7
189730,DC,1897-07-25,1897-07-31,7
189730,DE,1897-07-25,1897-07-31,7
189730,DE,1897-07-25,1897-07-31,7
189730,FL,1897-07-25,1897-07-31,7
189730,IL,1897-07-25,1897-07-31,7
189730,IL,1897-07-25,1897-07-31,7
189730,IL,1897-07-25,1897-07-31,7
189730,IL,1897-07-25,1897-07-31,7
189730,IL,1897-07-25,1897-07-31,7
189730,IN,1897-07-25,1897-07-31,7
189730,LA,1897-07-25,1897-07-31,7
189730,LA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-24,1897-07-30,7
189730,MA,1897-07-24,1897-07-30,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-24,1897-07-30,7
189730,MA,1897-07-25,1897-07-31,7
189730,MA,1897-07-25,1897-07-31,7
189730,MD,1897-07-25,1897-07-31,7
189730,MD,1897-07-25,1897-07-31,7
189730,MD,1897-07-25,1897-07-31,7
189730,ME,1897-07-25,1897-07-31,7
189730,MI,1897-07-24,1897-07-30,7
189730,MI,1897-07-25,1897-07-31,7
189730,MI,1897-07-25,1897-07-31,7
189730,MN,1897-07-25,1897-07-31,7
189730,MN,1897-07-25,1897-07-31,7
189730,MO,1897-07-25,1897-07-31,7
189730,MO,1897-07-25,1897-07-31,7
189730,MO,1897-07-25,1897-07-31,7
189730,NH,1897-07-25,1897-07-31,7
189730,NH,1897-07-25,1897-07-31,7
189730,NJ,1897-07-25,1897-07-31,7
189730,NJ,1897-07-26,1897-08-01,7
189730,NJ,1897-07-26,1897-08-01,7
189730,NJ,1897-07-26,1897-08-01,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-25,1897-07-31,7
189730,NY,1897-07-24,1897-07-30,7
189730,NY,1897-07-25,1897-07-31,7
189730,OH,1897-07-25,1897-07-31,7
189730,OH,1897-07-24,1897-07-30,7
189730,OH,1897-07-24,1897-07-30,7
189730,OH,1897-07-24,1897-07-30,7
189730,OH,1897-07-25,1897-07-31,7
189730,OH,1897-07-25,1897-07-31,7
189730,OH,1897-07-25,1897-07-31,7
189730,OH,1897-07-25,1897-07-31,7
189730,OH,1897-07-25,1897-07-31,7
189730,OH,1897-07-24,1897-07-30,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-27,1897-08-02,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,PA,1897-07-25,1897-07-31,7
189730,RI,1897-07-25,1897-07-31,7
189730,RI,1897-07-25,1897-07-31,7
189730,SC,1897-07-25,1897-07-31,7
189730,SC,1897-07-25,1897-07-31,7
189730,TN,1897-07-25,1897-07-31,7
189730,TN,1897-07-25,1897-07-31,7
189730,TN,1897-07-25,1897-07-31,7
189730,TN,1897-07-25,1897-07-31,7
189730,TX,1897-07-24,1897-07-30,7
189730,UT,1897-07-25,1897-07-31,7
189730,UT,1897-07-25,1897-07-31,7
189730,VA,1897-07-25,1897-07-31,7
189730,VA,1897-07-26,1897-08-01,7
189730,WI,1897-07-25,1897-07-31,7
189730,WI,1897-07-25,1897-07-31,7
189730,WI,1897-07-25,1897-07-31,7
189731,AL,1897-08-01,1897-08-07,7
189731,AL,1897-08-01,1897-08-07,7
189731,CO,1897-08-01,1897-08-07,7
189731,CO,1897-08-01,1897-08-07,7
189731,CO,1897-08-01,1897-08-07,7
189731,DC,1897-08-01,1897-08-07,7
189731,DC,1897-08-01,1897-08-07,7
189731,DC,1897-08-01,1897-08-07,7
189731,DC,1897-08-01,1897-08-07,7
189731,FL,1897-08-01,1897-08-07,7
189731,FL,1897-08-01,1897-08-07,7
189731,IL,1897-08-01,1897-08-07,7
189731,IL,1897-08-01,1897-08-07,7
189731,IL,1897-08-01,1897-08-07,7
189731,IL,1897-08-01,1897-08-07,7
189731,IL,1897-08-01,1897-08-07,7
189731,IN,1897-08-02,1897-08-08,7
189731,LA,1897-08-01,1897-08-07,7
189731,LA,1897-08-01,1897-08-07,7
189731,LA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-07-31,1897-08-06,7
189731,MA,1897-07-31,1897-08-06,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-08-01,1897-08-07,7
189731,MA,1897-07-31,1897-08-06,7
189731,MA,1897-07-31,1897-08-06,7
189731,MD,1897-08-01,1897-08-07,7
189731,MD,1897-08-01,1897-08-07,7
189731,MD,1897-08-01,1897-08-07,7
189731,MD,1897-08-01,1897-08-07,7
189731,ME,1897-08-01,1897-08-07,7
189731,ME,1897-08-01,1897-08-07,7
189731,MI,1897-08-01,1897-08-07,7
189731,MI,1897-08-01,1897-08-07,7
189731,MN,1897-08-01,1897-08-07,7
189731,MN,1897-08-01,1897-08-07,7
189731,MN,1897-08-01,1897-08-07,7
189731,NE,1897-08-01,1897-08-07,7
189731,NH,1897-08-01,1897-08-07,7
189731,NJ,1897-08-01,1897-08-07,7
189731,NJ,1897-08-02,1897-08-08,7
189731,NJ,1897-08-02,1897-08-08,7
189731,NJ,1897-08-02,1897-08-08,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-08-01,1897-08-07,7
189731,NY,1897-07-31,1897-08-06,7
189731,NY,1897-08-01,1897-08-07,7
189731,OH,1897-07-31,1897-08-06,7
189731,OH,1897-07-31,1897-08-06,7
189731,OH,1897-07-31,1897-08-06,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-08-01,1897-08-07,7
189731,OH,1897-07-29,1897-08-04,7
189731,PA,1897-08-01,1897-08-07,7
189731,PA,1897-08-01,1897-08-07,7
189731,PA,1897-08-01,1897-08-07,7
189731,PA,1897-08-01,1897-08-07,7
189731,PA,1897-08-01,1897-08-07,7
189731,PA,1897-08-01,1897-08-07,7
189731,PA,1897-08-01,1897-08-07,7
189731,RI,1897-08-01,1897-08-07,7
189731,SC,1897-08-01,1897-08-07,7
189731,SC,1897-08-01,1897-08-07,7
189731,SC,1897-08-01,1897-08-07,7
189731,SC,1897-08-01,1897-08-07,7
189731,TN,1897-07-30,1897-08-05,7
189731,TN,1897-08-01,1897-08-07,7
189731,TN,1897-08-01,1897-08-07,7
189731,UT,1897-08-01,1897-08-07,7
189731,VA,1897-08-02,1897-08-08,7
189731,VT,1897-08-01,1897-08-07,7
189731,WI,1897-08-01,1897-08-07,7
189732,AL,1897-08-08,1897-08-14,7
189732,CO,1897-08-08,1897-08-14,7
189732,CO,1897-08-08,1897-08-14,7
189732,DC,1897-08-08,1897-08-14,7
189732,DC,1897-08-08,1897-08-14,7
189732,DC,1897-08-08,1897-08-14,7
189732,DC,1897-08-08,1897-08-14,7
189732,DE,1897-08-08,1897-08-14,7
189732,DE,1897-08-08,1897-08-14,7
189732,FL,1897-08-08,1897-08-14,7
189732,FL,1897-08-08,1897-08-14,7
189732,FL,1897-08-08,1897-08-14,7
189732,IN,1897-08-08,1897-08-14,7
189732,IN,1897-08-08,1897-08-14,7
189732,LA,1897-08-08,1897-08-14,7
189732,LA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-08,1897-08-14,7
189732,MA,1897-08-07,1897-08-13,7
189732,MD,1897-08-08,1897-08-14,7
189732,MD,1897-08-08,1897-08-14,7
189732,MD,1897-08-08,1897-08-14,7
189732,MD,1897-08-08,1897-08-14,7
189732,MD,1897-08-08,1897-08-14,7
189732,ME,1897-08-08,1897-08-14,7
189732,MI,1897-08-08,1897-08-14,7
189732,MN,1897-08-08,1897-08-14,7
189732,MN,1897-08-08,1897-08-14,7
189732,MN,1897-08-08,1897-08-14,7
189732,MN,1897-08-08,1897-08-14,7
189732,MO,1897-08-08,1897-08-14,7
189732,MO,1897-08-08,1897-08-14,7
189732,MO,1897-08-08,1897-08-14,7
189732,NH,1897-08-08,1897-08-14,7
189732,NJ,1897-08-08,1897-08-14,7
189732,NJ,1897-08-09,1897-08-15,7
189732,NJ,1897-08-09,1897-08-15,7
189732,NJ,1897-08-09,1897-08-15,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-08,1897-08-14,7
189732,NY,1897-08-07,1897-08-13,7
189732,NY,1897-08-08,1897-08-14,7
189732,OH,1897-08-07,1897-08-13,7
189732,OH,1897-08-07,1897-08-13,7
189732,OH,1897-08-07,1897-08-13,7
189732,OH,1897-08-07,1897-08-13,7
189732,OH,1897-08-08,1897-08-14,7
189732,OH,1897-08-08,1897-08-14,7
189732,OH,1897-08-07,1897-08-13,7
189732,OH,1897-08-08,1897-08-14,7
189732,OH,1897-08-08,1897-08-14,7
189732,OH,1897-08-08,1897-08-14,7
189732,OH,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-09,1897-08-15,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,PA,1897-08-08,1897-08-14,7
189732,RI,1897-08-08,1897-08-14,7
189732,RI,1897-08-08,1897-08-14,7
189732,SC,1897-08-08,1897-08-14,7
189732,SC,1897-08-08,1897-08-14,7
189732,SC,1897-08-08,1897-08-14,7
189732,TN,1897-08-08,1897-08-14,7
189732,TN,1897-08-08,1897-08-14,7
189732,TN,1897-08-08,1897-08-14,7
189732,TN,1897-08-08,1897-08-14,7
189732,VA,1897-08-08,1897-08-14,7
189732,VA,1897-08-09,1897-08-15,7
189732,VA,1897-08-09,1897-08-15,7
189732,WI,1897-08-08,1897-08-14,7
189732,WI,1897-08-08,1897-08-14,7
189732,WI,1897-08-08,1897-08-14,7
189733,AL,1897-08-15,1897-08-21,7
189733,AL,1897-08-15,1897-08-21,7
189733,CO,1897-08-15,1897-08-21,7
189733,CO,1897-08-15,1897-08-21,7
189733,DC,1897-08-15,1897-08-21,7
189733,DC,1897-08-15,1897-08-21,7
189733,DC,1897-08-15,1897-08-21,7
189733,DE,1897-08-15,1897-08-21,7
189733,DE,1897-08-15,1897-08-21,7
189733,FL,1897-08-15,1897-08-21,7
189733,FL,1897-08-15,1897-08-21,7
189733,IN,1897-08-15,1897-08-21,7
189733,IN,1897-08-15,1897-08-21,7
189733,LA,1897-08-15,1897-08-21,7
189733,LA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-14,1897-08-20,7
189733,MA,1897-08-14,1897-08-20,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MA,1897-08-15,1897-08-21,7
189733,MD,1897-08-15,1897-08-21,7
189733,MD,1897-08-15,1897-08-21,7
189733,MD,1897-08-15,1897-08-21,7
189733,MD,1897-08-15,1897-08-21,7
189733,ME,1897-08-15,1897-08-21,7
189733,MI,1897-08-15,1897-08-21,7
189733,MI,1897-08-15,1897-08-21,7
189733,MI,1897-08-15,1897-08-21,7
189733,MN,1897-08-15,1897-08-21,7
189733,MN,1897-08-15,1897-08-21,7
189733,MO,1897-08-15,1897-08-21,7
189733,MO,1897-08-15,1897-08-21,7
189733,MO,1897-08-15,1897-08-21,7
189733,MO,1897-08-15,1897-08-21,7
189733,NJ,1897-08-15,1897-08-21,7
